5.321428571428571397e-01,5.361111111111110938e-01,5.317460317460316332e-01,5.347222222222220989e-01,5.357142857142858094e-01,5.303571428571427493e-01,5.307539682539683668e-01,5.375000000000000888e-01,5.279761904761904878e-01,5.271825396825398080e-01,5.234126984126985516e-01,5.315476190476191576e-01,5.279761904761905988e-01,5.259920634920636218e-01,5.297619047619047672e-01,5.236111111111111382e-01,5.257936507936509241e-01,5.295634920634920695e-01,5.240079365079366447e-01,5.250000000000001332e-01
5.335317460317461347e-01,5.303571428571429713e-01,5.275793650793650924e-01,5.353174603174604140e-01,5.343253968253968145e-01,5.404761904761905544e-01,5.267857142857141906e-01,5.285714285714286920e-01,5.345238095238096232e-01,5.236111111111111382e-01,5.246031746031745158e-01,5.285714285714286920e-01,5.261904761904763195e-01,5.351190476190477163e-01,5.285714285714285809e-01,5.204365079365079749e-01,5.361111111111112049e-01,5.333333333333334370e-01,5.303571428571427493e-01,5.269841269841271103e-01
5.321428571428572507e-01,5.291666666666666741e-01,5.289682539682539764e-01,5.257936507936508130e-01,5.371031746031745824e-01,5.315476190476190466e-01,5.345238095238095122e-01,5.382936507936507686e-01,5.275793650793650924e-01,5.281746031746031855e-01,5.299603174603174649e-01,5.388888888888889728e-01,5.333333333333334370e-01,5.329365079365080415e-01,5.269841269841269993e-01,5.236111111111111382e-01,5.295634920634920695e-01,5.297619047619047672e-01,5.224206349206349520e-01,5.311507936507937622e-01
5.315476190476189355e-01,5.450396825396826017e-01,5.261904761904760974e-01,5.269841269841268883e-01,5.378968253968252622e-01,5.367063492063491870e-01,5.388888888888888618e-01,5.281746031746030745e-01,5.253968253968255286e-01,5.250000000000000222e-01,5.307539682539681447e-01,5.307539682539682557e-01,5.323412698412699484e-01,5.363095238095237915e-01,5.285714285714285809e-01,5.257936507936509241e-01,5.325396825396825351e-01,5.236111111111111382e-01,5.305555555555555580e-01,5.198412698412697708e-01
5.365079365079366003e-01,5.291666666666665630e-01,5.232142857142856318e-01,5.408730158730159499e-01,5.343253968253967034e-01,5.275793650793649814e-01,5.325396825396826461e-01,5.301587301587302736e-01,5.285714285714285809e-01,5.303571428571428603e-01,5.265873015873014928e-01,5.355158730158730007e-01,5.307539682539682557e-01,5.327380952380951218e-01,5.353174603174604140e-01,5.337301587301587213e-01,5.386904761904762751e-01,5.234126984126985516e-01,5.200396825396825795e-01,5.246031746031746268e-01
5.311507936507936511e-01,5.313492063492064599e-01,5.246031746031747378e-01,5.267857142857143016e-01,5.315476190476190466e-01,5.351190476190474943e-01,5.335317460317461347e-01,5.301587301587301626e-01,5.317460317460318553e-01,5.331349206349205172e-01,5.378968253968254842e-01,5.250000000000001332e-01,5.319444444444444420e-01,5.273809523809523947e-01,5.275793650793650924e-01,5.295634920634919585e-01,5.311507936507936511e-01,5.242063492063492314e-01,5.303571428571428603e-01,5.257936507936507020e-01
5.390873015873014484e-01,5.374999999999999778e-01,5.325396825396826461e-01,5.240079365079364226e-01,5.321428571428570287e-01,5.319444444444445530e-01,5.335317460317460236e-01,5.255952380952381153e-01,5.317460317460317443e-01,5.327380952380952328e-01,5.257936507936509241e-01,5.359126984126983961e-01,5.349206349206350186e-01,5.214285714285712414e-01,5.283730158730158832e-01,5.234126984126984405e-01,5.347222222222222099e-01,5.325396825396826461e-01,5.315476190476190466e-01,5.289682539682538653e-01
5.412698412698413453e-01,5.440476190476190022e-01,5.412698412698413453e-01,5.259920634920635107e-01,5.339285714285715301e-01,5.337301587301587213e-01,5.337301587301588324e-01,5.335317460317461347e-01,5.416666666666667407e-01,5.313492063492063489e-01,5.275793650793649814e-01,5.257936507936508130e-01,5.248015873015873245e-01,5.349206349206349076e-01,5.257936507936507020e-01,5.321428571428571397e-01,5.248015873015872135e-01,5.281746031746031855e-01,5.315476190476190466e-01,5.246031746031746268e-01
5.388888888888889728e-01,5.343253968253968145e-01,5.374999999999999778e-01,5.398809523809523503e-01,5.382936507936507686e-01,5.404761904761905544e-01,5.289682539682540874e-01,5.315476190476191576e-01,5.291666666666666741e-01,5.398809523809524613e-01,5.248015873015873245e-01,5.374999999999998668e-01,5.321428571428571397e-01,5.357142857142856984e-01,5.257936507936508130e-01,5.259920634920633997e-01,5.462301587301587880e-01,5.331349206349206282e-01,5.315476190476190466e-01,5.376984126984127865e-01
5.412698412698413453e-01,5.416666666666667407e-01,5.357142857142856984e-01,5.408730158730158388e-01,5.345238095238096232e-01,5.251984126984126089e-01,5.414682539682540430e-01,5.275793650793649814e-01,5.343253968253967034e-01,5.309523809523810645e-01,5.293650793650794828e-01,5.384920634920634663e-01,5.432539682539682113e-01,5.376984126984126755e-01,5.265873015873016039e-01,5.355158730158728897e-01,5.232142857142856318e-01,5.255952380952381153e-01,5.218253968253967479e-01,5.311507936507935401e-01
5.464285714285714857e-01,5.303571428571429713e-01,5.436507936507937178e-01,5.313492063492064599e-01,5.398809523809523503e-01,5.345238095238096232e-01,5.331349206349205172e-01,5.295634920634921805e-01,5.303571428571428603e-01,5.321428571428572507e-01,5.341269841269840057e-01,5.263888888888889062e-01,5.218253968253968589e-01,5.311507936507936511e-01,5.228174603174602364e-01,5.380952380952380709e-01,5.327380952380952328e-01,5.355158730158728897e-01,5.339285714285714191e-01,5.250000000000000222e-01
